cod,razao,fantasia,endereco,numero,bairro,cidade,uf,vendedores,lat,lng,precisao
12759,SUPERMERCADO VITALINO LTDA,SUPERMERCADO VITALINO LTDA,R.PADRE GREGORIO,214,CENTRO,ITAGUARA,MG,133;170,-20.391389,-44.488055,cidade
12761,GEOVANE A.BRUGNARA ME,PANIF.BRUGNARA,R.PADRE GREGORIO,69,CENTRO,ITAGUARA,MG,133;170,-20.391389,-44.488055,cidade
12764,SM.CRISTAL LTDA,SM.CRISTAL LTDA,R.IRMAO ARNALDO ISIDORO,244,CENTRO,MACHADO,MG,15;30;64;99;124,-21.679991,-45.9255688,rua
12774,HELIO MARQUES ROCHA ME,HELIO MARQUES ROCHA ME,AV.TANCREDO NEVES,1325,CENTRO,PEDRALVA,MG,32;52;72;156,-22.248071,-45.4696873,rua
12780,SUPERMERCADO FERNANDAO LTDA,SUPERMERCADO FERNANDAO LTDA,R.VISARID CAMILO,271,CENTRO,BOM SUCESSO,MG,20;66;71;178,-21.0323516,-44.7598082,cidade
12782,PANIFICADORA PANNE VITA LTDA,PANIF.PANNE E VITTA,RUA CORONEL JOSE P MENDES,86,CENTRO,ELOI MENDES,MG,50;60;84;101,-21.6094466,-45.5660211,cidade
12797,NILZA DE ALMEIDA SOUZA RABELO,NILSA DE ALMEIDA SOUZA RABELLO,RUA PADRE FRANCISCO,636,SANTO ANTONIO,CARMOPOLIS DE MINAS,MG,133;170,-20.5284796,-44.6317791,rua
12800,CONF E PAD DO RAFAEL LTDA,CONF E PAD DO RAFAEL LTDA,R.TRISTAO SOARES DA SILVA,10,YPIRANGA,CRUZILIA,MG,55;58;93,-21.8453867,-44.8120408,rua
12801,LANCHONETE DORINO LTDA,LANCHONETE CASTELO,RODOVIA FERNAO DIAS BR 381 KM 685 SUL,SN,ZONA RURAL,RIBEIRAO VERMELHO,MG,20;66;71;178;904,-21.1881942,-45.0627632,cidade
12818,SUPERMERCADO VIEIRA GIANNINI LTDA ME,SM.PONTO CERTO,PC.LUIS GIANINI,36,CENTRO,ESPIRITO SANTO DO DOURADO,MG,15;30;64;99,-22.046666,-45.950833,cidade
12843,ARMAZEM SERRA DE IJACY LTDA,SM.BORGES,R.JOSE MARTINS,839,SERRA DE IJACI,IJACI,MG,20;66;71;178,-21.1870747,-44.9124791,rua
12844,N F SUPERMERCADOS LTDA,N F SUPERMERCADOS LTDA,R CONSELHEIRO MAYRINK,238,CENTRO,CAXAMBU,MG,39;43;82;85;922,-21.9755872,-44.9311403,cidade
12845,ROGERIO LUIZ DE FREITAS - ME,CENTER SHOP,RUA DR OLAVO GOMES PINTO,160,CENTRO,SAO LOURENCO,MG,39;43;82,-22.1207662,-45.052268,rua
12848,PANIF.PANINO LTDA,PANIF.PANINO LTDA,AV.DAMIAO JUNQUEIRA DE SOUZA,790,FEDERAL,SAO LOURENCO,MG,39;43;82,-22.1096316,-45.0384915,rua
12888,COMERCIAL CALSAVARA MELO LTDA,COMERCIAL CALSAVARA MELO LTDA,AV.NESTLE,513,SANTA TEREZA,TRES CORACOES,MG,26;38;70;162,-21.7031693,-45.2513143,rua
12896,CARLEONE ANDRADE DA SILVA LTDA,CLAIR APARECIDA LOPES DA SILVA,RUA DOUTOR GENTIL,125,CRISOLIA,CRISOLIA (OURO FINO),MG,2;27;53;97,-22.2503443,-46.4080321,rua
12897,GERLANE DA SILVA ABREU ME,GERLANE DA SILVA ABREU ME,AV. JUSCELINO KUBITSCHEK,140,SAO JOAO,POUSO ALEGRE,MG,61;81;157;167,-22.2413321,-45.9600973,rua
12902,MERCADINHO E PADARIA TROPICAL LTDA - EPP,MERCADINHO E PADARIA TROPICAL,RUA ALFREDO MACHADO DE CARVALHO,274,RESIDENCIAL PARAISO,PARAISOPOLIS,MG,14;36;62;80,-22.5541683,-45.7800024,cidade
12908,JOSE DELMORO EPP,JOSE DELMORO EPP,RUA DR GENTIL,358,CRISOLIA,CRISOLIA (OURO FINO),MG,2;27;53;97,-22.2503443,-46.4080321,rua
12918,IVAN DE OLIVEIRA VILELA,IVAN DE OLIVEIRA VILELA,R.LUIZ GALVAO,100,CENTRO,CARMO DA CACHOEIRA,MG,26;38;70;162,-21.4601475,-45.2188531,rua
12928,PAD.PANIFICADORA CENTRAL LTDA,PAD.PANIFICADORA CENTRAL LTDA,PC DOM JOSE MEDEIROS LEITE,107,CENTRO,ITAPECERICA,MG,73;74,-20.472778,-45.125556,cidade
12940,GILBERTO DE CARVALHO PINTO,PADARIA E CONF SANTO ANTONIO,RUA ALEXANDRE PINTO,154,CENTRO,SOLEDADE DE MINAS,MG,17;34;91;922,-22.061139,-45.0458573,rua
12948,MERC.E BAR IRM.BERNARDES E CARV.LT.,MERC/BAR 2 IRMAOS,R.ACYNDINO J.FERRERIA,49,CENTRO,SAO THOME DAS LETRAS,MG,26;38;70;162,-21.7218272,-44.9849435,cidade
12951,WANDINHO SUPERMERCADO LTDA,SM.WANDINHO LJ 1,AV.JOSE LUIZ COSTA MAIA,345,CENTRO,CRISTAIS,MG,23;46;63;177,-20.8775603,-45.5127524,rua
12954,CLAUDIO ROBERTO GONCALVES ME,MERC.PASSA TEMPO,R.JOAO MARTINS DINIZ,1630,PASSA TEMPO,CAMPO BELO,MG,23;46;63;177,-20.8767571,-45.2806839,rua
12958,NELI FATIMA FELIX - ME,SUP.2IRMAOS,AVENIDA JOAQUIM RAMOS DIAS,324,COLEGIO,CAMANDUCAIA,MG,16;31;59;117,-22.753769,-46.1287721,rua
12980,SUPERMERCADO CARACOL LTDA,SUPERMERCADO CARACOL LTDA,PRACA DR PAULO DE FRONTIN,17,CENTRO,PASSA QUATRO,MG,55;58;93,-22.3893803,-44.9666039,cidade
12990,BAR MATEUS E CLEMILSON LTDA,LANCHONETE CENTRAL,RUA JOAO PINHEIRO,1181,VILA MATILDE,CAMPO BELO,MG,114,-20.8918464,-45.2658075,rua
13005,MARIA APARECIDA SILVA PIMENTA LTDA,MERCEARIA DO MOZART,R PADRE VICENTE RODRIGUES DA COSTA,174,VILA SAO JORGE NOVA,CAMPO BELO,MG,23;46;63;177;904,-20.9118875,-45.2707655,rua
13011,PANIFICADORA CACHOEIRA LTDA - ME,PANIFICADORA CACHOEIRA LTDA -,RUA PADRE SERGIO,77,CENTRO,CACHOEIRA DE MINAS,MG,14;36;62;80,-22.3564411,-45.7800461,rua
13016,PADARIA DO EDUARDO LTDA,PAD.BOM TRIGO LTDA,R.DR.ALBINO ALVES FILHO,16,CENTRO,DELFIM MOREIRA,MG,32;52;72;156,-22.508037,-45.2787472,rua
13020,JULIANOS RESTAURANTE LTDA ME,JULIANOS RESTAURANTE LTDA ME,R.PEDRO CUNHA,215,CENTRO,ITANHANDU,MG,17;34;91,-22.2970599,-44.9369832,rua
13022,RESTAURANTE SABOR MINEIRO DE PERDOES,RESTAURANTE SABOR MINEIRO DE P,RUA FERNANDO DIAS DE OLIVEIRA,56,CENTRO,PERDOES,MG,20;66;71;178,-21.0919737,-45.0903543,cidade
13023,JOSE MARCOS MOREIRA,MERC.CENTRAL,R.CEL.EVARISTO V.E.SILVA,258,CENTRO,CONGONHAL,MG,89;90;107;109,-22.1532505,-46.0404698,cidade
13029,SALOMAO FERNANDES DE ALVARENGA,MERC.S.JOAO,R.CEL.EVARISTO V.E SILVA,874,JD.PLANALTO,CONGONHAL,MG,89;90;107;109,-22.1532505,-46.0404698,cidade
13036,"PADARIA, CONFEITARIA E MERCEARIA J.I. LTDA",PAD.CONF.E MERCEARIA J I LTDA,AVE VITAL BRASIL,158,CAMPINHO,LAMBARI,MG,61;81;157;159,-21.9754009,-45.3505415,cidade
13038,AVANI MOREIRA MURAD,SM.SAO MIGUEL,AV.COMANDANTE SOARES JUNIOR,462,CENTRO,LAVRAS,MG,19;48;68;130,-21.2425512,-44.9991978,cidade
13040,MARCOS ANTONIO BALDUINO,MARCOS ANTONIO BALDUINO,AV.JUSCELINO KUBSTICHEK,275,VISTA ALEGRE,PERDOES,MG,20;66;71;178,-21.0919737,-45.0903543,cidade
13074,PAULO CESAR COSTA ME,SM.ESTRELA,R.JOAO PESSOA,1319,VILA TOLEDO,JACUTINGA,MG,2;27;53;97,-22.3012242,-46.6150276,rua
13083,CARLOS ROBERTO CAMARGO,SM.CAMARGO,R.PRESIDENTE VARGAS,35,CENTRO,MUNHOZ,MG,11;139;140;141,-22.613056,-46.360556,cidade
13084,PANIFICADORA E CONFEITARIA BIBA LTDA,PANIFICADORA E CONFEITARIA BIB,PC.GETULIO VARGAS,501,CENTRO,MACHADO,MG,15;30;64;99,-21.6747601,-45.9205247,rua
13093,MERCADINHO SAO JOAO JESUANIA LTDA ME,MERCADINHO,PC.PRINCESA ISABEL,18,CENTRO,JESUANIA,MG,17;34;91,-21.997777,-45.290833,cidade
13096,PADARIA E CONFEITARIA MANA LTDA,PADARIA E CONFEITARIA MANA LTD,RUA HUMBERTO DE CAMPOS,471,SANTA RITA,POCOS DE CALDAS,MG,4;5;75;171,-21.7937135,-46.5545103,rua
13107,LAERCIO FERNANDES CLAUDINO ME,SM.DO BIGODINHO,R.SETE DE SETEMBRO,600,CENTRO,OLIMPIO NORONHA,MG,17;34;91,-22.0709493,-45.2621572,rua
13108,SUPERMERCADO K & F EIRELI,SUPERMERCADO K & F EIRELI,RUA SETE DE SETEMBRO,429,CENTRO,OLIMPIO NORONHA,MG,17;34;91,-22.0709493,-45.2621572,rua
13116,JOSE FRANCISCO DA CUNHA,JOSE FRANCISCO DA CUNHA,R.BARAO PARINA,320,CENTRO,CAMPANHA,MG,26;38;70;162,-21.8361108,-45.401986,cidade
13117,GISLENE VIANNA ARANTES MENDES,DM.SM/SMART,R.COMENDADOR NILTON VAL RIBEIRO,798,CENTRO,CAMPANHA,MG,26;38;70;123;162,-21.8374133,-45.39949,rua
13134,MERC.DA MAMA LTDA,MERC.DA MAMA LTDA,R.DA ABOLICAO,47,N.SRA. DE LOURDES,ITAJUBA,MG,32;72;156;183,-22.4348045,-45.4694915,rua
13149,MERCEARIA MALUGE LTDA,MERCEARIA MALUGE LTDA,R.JOSE C.PEREIRA DOS SANTOS,619,ESTIVA,ITAJUBA,MG,88;92;94;155,-22.4238234,-45.4524156,cidade
13161,CASA DE CARNES E DERIV STA LUCIA LTDA ME,CASA DE CARNES E DERIV STA LUC,R.NICOLAU LARAIA,123,SANTA LUCIA,POUSO ALEGRE,MG,29;67;157;159,-22.2296777,-45.9296667,rua
13170,MERCEARIA SOUZA POUSO ALEGRE LTDA,MERCEARIA SOUZA POUSO ALEGRE L,R.FRANCISCO MASSAFERA,152,SAO JOAO,POUSO ALEGRE,MG,61;81;157;167,-22.2371311,-45.9556507,rua
13172,EMPORIO POPULAR LTDA,EMPORIO POPULAR LTDA,R.DOS GOIVOS,72,JARDIM YARA,POUSO ALEGRE,MG,40;61;81;167,-22.2405593,-45.9437274,rua
13180,MERCADINHO NOSSA SENHORA APARECIDA LTDA,MERC NOSSA SENHORA AP,R.GERALDO MENDES,319,CENTRO,HELIODORA,MG,61;81;157;159,-22.0688708,-45.539624,rua
13181,SUPERMERCADO VENCEDORA LTDA EPP,SM.VENCEDORA/SMART,R.JOSE ALVARES MACIEL,134,CENTRO,HELIODORA,MG,61;81;157;159,-22.0652635,-45.5412884,rua
13183,ARMAZEM DO NHO LTDA EPP,ARMAZEM DO NHO LTDA EPP,R.JOSE ALVARES MACIEL,111,CENTRO,HELIODORA,MG,61;81;157;159,-22.0652635,-45.5412884,rua
13186,PAD.KI-PAO DE VARGINHA LTDA,PADARIA KI-PÃO,AV.DR.JOSE JUSTINIANO DOS REIS,1090,SION,VARGINHA,MG,18;44;83;102,-21.5565914,-45.4340674,cidade
13189,HOTEL FAZENDA VALE SUICO LTDA,VALE SUICO RESORT,COMUNIDADE BAIRRO DO MONJOLINHO,S/N,MONJOLINHO,ITAPEVA,MG,16;31;59;117,-22.7690638,-46.221934,cidade
13190,SUPERMERCADO PRECO MENOR LTDA,SM.MENOR PRECO,AV.EMBAIXADOR OLAVO BILAC PINTO,90,REC.DAS MARGARIDAS,SANTA RITA DO SAPUCAI,MG,14;36;62;80,-22.2486968,-45.7064507,cidade
13208,MAURO PEREIRA ME,MAURO PEREIRA ME,ROD.FERNAO DIAS   KM 869,S/N,RODOVIA / CRUZ ALTA,POUSO ALEGRE,MG,29;40;61;67;81;167,-22.2343858,-45.9327241,cidade
13211,A PREDILETA LTDA EPP,PADARIA,AV.VIRGILIO DE MELO FRANCO,342,CENTRO,CAMBUQUIRA,MG,26;38;70;162,-21.8496957,-45.2993976,rua
13213,LIMA & SANTOS CIA LTDA - ME,LIMA & SANTOS CIA LTDA - ME,RUA BIAS FORTES,117,N.S.DE FATIMA,OURO FINO,MG,2;27;53;97,-22.283056,-46.369167,cidade
13223,JESUS LUIZ LOURENCONI,JESUS LUIZ LOURENCONI,"R.PE.VICTOR , 159 B",,LAGOINHA / VILA RICA,NEPOMUCENO,MG,20;66;71;178,-21.232744,-45.2352276,cidade
13231,DTG SUPERMERCADOS LTDA,SUPERMERCADO SAO GERALDO,RUA PADRE GREGORIO,459,CENTRO,CACHOEIRA DE MINAS,MG,14;36;62;80,-22.3537686,-45.7797413,rua
13241,ARMAZEM NOSSA SENHORA APARECIDA EIRELI,SM CABECAO,AV.JOAQUIM QUINTINO ROCHA,228,CENTRO,CAMPO DO MEIO,MG,35;47;69;95;124,-21.1110496,-45.8321792,rua
13244,SUP.SILVIO MENDES LTDA,SUP.SILVIO MENDES LTDA,AV.CAMPOS ELISIOS,86,CENTRO,ITAMONTE,MG,17;34;91,-22.2817821,-44.8654973,rua
13255,SUPERMERCADO MASSAFERA LTDA,SUPERMERCADO MASSAFERA LTDA,R.CAPITAO PINTO,11,CENTRO,CRUZILIA,MG,55;58;93,-21.8412812,-44.8112591,rua
13259,RODRIGO MARTINS LEITE,MERC.E C.CARNE STO ANT,R.ROSENDO DE CARVALHO,40,CENTRO,ITUTINGA,MG,19;48;68;130,-21.296566,-44.658237,rua
13264,VALDILENE DA SILVA BERNARDES,VALDILENE DA SILVA BERNARDES,RUA AMERICO MIARI,478,CENTRO,TRES PONTAS,MG,35;47;69;95,-21.3700321,-45.5150329,rua
13265,AGUINALDO MENDES,PAD.MERC. NHA CHICA,R.HUMBERTO CONDE,485,SION,VARGINHA,MG,18;44;83;102,-21.5710652,-45.4188458,rua
13270,LUIZ CARLOS DOS REIS,LUIZ CARLOS DOS REIS,R.JOSE CAPISTRANO DE SOUZA,225,BOA VENTURA,TRES CORACOES,MG,26;38;70;162,-21.6944721,-45.2501761,rua
13279,JAIR ELIAS ALVES & CIA LTDA,LANCHONETE UNIAO,AV.WILSON MEGALE   BOX A,790,RODOVIARIA/ CENTRO,BORDA DA MATA,MG,81;89;90;107;109,-22.274167,-46.165278,cidade
13280,ANTONIO ALBANO MARTINS,PORTAL DA CIDADE,AVE ANTONIO MARQUES SILVA,447,SANTA CRUZ,BORDA DA MATA,MG,89;90;107;109;941,-22.274167,-46.165278,cidade
13281,PADARIA ESPIRITO SANTO LTDA ME,PADARIA ESPIRITO SANTO LTDA ME,AV.ANTONIO PAULINO,37,CENTRO,ESPIRITO SANTO DO DOURADO,MG,15;30;64;99,-22.0458625,-45.9517998,rua
13283,NILTON ROBERTO GOUVEIA,NILTON ROBERTO GOUVEIA,RUA MANOEL FERREIRA VILHENA,333,MORRO,SILVIANOPOLIS,MG,29;40;81;159,-22.0279324,-45.840367,rua
13305,DROGARIA RS LTDA,DROGALIDER,AVE RIO BRANCO,394,CENTRO,VARGINHA,MG,50;60;84;101,-21.5565914,-45.4340674,cidade
13339,SEBASTIAO VENANCIO DA COSTA E CIA LTDA - ME,QUITANDA E MERC.VELANCIO,R.CEL.PROCOPIO RIBEIRO,21,CENTRO,GONCALVES,MG,88;92;94;155,-22.6592324,-45.8584077,rua
13345,WANUIR PEREIRA DA SILVA,WANUIR PEREIRA DA SILVA,PC. CAP.ANTONIO DOMINICIANO,105,CENTRO,CAMANDUCAIA,MG,16;31;59;117,-22.755278,-46.144444,cidade
13349,MARLI TAVARES DE SOUZA,MARLI TAVARES DE SOUZA,R.FELICIANO RODRIGUES SIMOES,148,BOA VISTA,ITAJUBA,MG,32;52;72;156,-22.420639,-45.4694794,rua
13362,ELCIO JOSE ANDRADE,ELCIO JOSE ANDRADE,R.PADRE DIONISIO CHAGAS,269,FATIMA,VARGINHA,MG,50;60;84;101,-21.5599596,-45.4478184,rua
13367,IZAEL VITOR MACIEL ME,IZAEL VITOR MACIEL ME,R.TIRADENTES,265,CAMPINHO,ALFENAS,MG,25;41;87;160,-21.4246951,-45.9455613,rua
13375,ESTEFANIA MURI DE OLIVEIRA ME,ESTEFANIA MURI DE OLIVEIRA ME,RUA GABRIEL FLAVIO CARNEIRO,72,ESTACAO,CAMBUQUIRA,MG,26;38;70;162,-21.8521858,-45.3002163,rua
13414,CARMOGAS PONTO CERTO LTDA,CARMOGAS PONTO CERTO LTDA,R.PADRE FRANCISCO,340,CENTRO,CARMOPOLIS DE MINAS,MG,133;170,-20.5284796,-44.6317791,rua
13443,DROGARIA P.H.S  LTDA EPP,DROGARIA P.H.S  LTDA EPP,R.CESARIO ALVIM,238,CENTRO,CAMPO BELO,MG,114,-20.8998176,-45.2747635,rua
13450,COMERCIAL VASCONCELOS LTDA,COMERCIAL VASCONCELOS LTDA,"AV.SANTA CRUZ , 545 OU 540",,CENTRO,MACHADO,MG,15;30;64;99;124,-21.6762861,-45.9211696,cidade
13466,NICODEMO RIBEIRO DE ALMEIDA,NICODEMO RIBEIRO DE ALMEIDA,AV.DA SAUDADE,48,ALTO,OURO FINO,MG,2;27;53;97,-22.2866721,-46.3667128,rua
13469,WILMAR CONTI MOREIRA & CIA LTDA,WILMAR COTE MOREIRA,AVE SANTA CRUZ,565,CENTRO,MACHADO,MG,15;30;64;99,-21.6762861,-45.9211696,cidade
13513,FRANCISCO JADIR DA COSTA,FRANCISCO JADIR DA COSTA,R.MINISTRO GABRIEL PASSOS,776,BOM JESUS,ITAPECERICA,MG,73;74,-20.472778,-45.125556,cidade
13516,MERC.MENDES E ASSIS LTDA,MERC.MENDES E ASSIS LTDA,R.JOAO DE BARRO,135,SAO JOAO,POUSO ALEGRE,MG,61;81;157;167,-22.2393096,-45.9613587,rua
13563,ARAUJO E LIMA DROGARIA LTDA,DROGARIA BOM PASTOR,AV.PRES.TANCREDO NEVES,471,BOM PASTOR,VARGINHA,MG,50;60;84;101,-21.5565914,-45.4340674,cidade
13564,NELCI DONIZETI QUIRINO ME,NELCI DONIZETI QUIRINO ME,R.ANTONIO CESARIO,45,BOM PASTOR,VARGINHA,MG,50;60;84;101,-21.5486426,-45.4440403,rua
13565,COMERCIAL POLICARPO E PASCOAL LTDA,SM.AVENIDA,AV.DOUTOR MODENA,182,FATIMA,VARGINHA,MG,50;60;84;101,-21.560088,-45.4495755,rua
13581,JOAO ROVILSON DE OLIVEIRA EPP,JOAO ROVILSON DE OLIVEIRA EPP,PCA PADRE ANGELO,69,N.S.APARECIDA,SANTA RITA DE CALDAS,MG,89;90;107;109,-22.028889,-46.336944,cidade
13584,ALBERTO TAVARES DA SILVA CIA LTDA,SM.GAMA,R.GENIS ROSSIGNOLI ROCHA,201,JD.DAMASCO,VARGINHA,MG,50;60;84;101,-21.5565914,-45.4340674,cidade
13593,ISSAOSHIMODA SUPERMERCADO LTDA,SUPERMERCADO SHIMODA,AV.BRASIL,205,CENTRO,MONTE SIAO,MG,2;27;53;97;144,-22.4365892,-46.5756944,rua
13594,IWAOSHIMODA SUPERMERCADO LTDA,IWAOSHIMODA SUPERMERCADO LTDA,R.PRESIDENTE TANCREDO NEVES,300,CENTRO,MONTE SIAO,MG,2;27;53;97;144,-22.4297162,-46.5705324,rua
13596,SUPERMERCADO SANTA ODILA LTDA ME,SUPERMERCADO SANTA ODILA LTDA,AV.ARY CARNEIRO,1807,SANTA ODILA,ITANHANDU,MG,17;34;91,-22.2957913,-44.9366732,cidade
13597,MARILIA CAPELLETTO LEMOS,MARILIA CAPELLETTO LEMOS,AV.MAJOR LISBOA DA CUNHA,291,CENTRO,WENCESLAU BRAZ,MG,88;92;94;155,-22.5342367,-45.3614735,cidade
13602,DUILIO PAIVA DE MELO,CASA MELO,AVENIDA DR. ATAIDE PEREIRA DE SOUZA,106,CENTRO,MACHADO,MG,15;30;64;99,-21.6847268,-45.9312283,rua
13628,RONEY VITOR DA SILVA,RONEY VITOR DA SILVA,R.DOMINGOS VIEIRA DE LIMA,596,CENTRO,SANTANA DA VARGEM,MG,35;47;69;95,-21.2517499,-45.5054921,rua
13629,SUPERMERCADO DO CAVALO LTDA,MERC.DO CAVALO,R.ALFREDO PEREIRA GOMES,377,CENTRO,SANTANA DA VARGEM,MG,35;47;69;95,-21.2537767,-45.5062149,rua
13635,ANA MARIA DE GODOI,SM.S.MATEUS,R.ANTONIO ADRIAO GARCIA,33,CENTRO,MUNHOZ,MG,11;139;140;141,-22.613056,-46.360556,cidade
13655,LIOSMAR RAIMUNDO AMARAL,LIOSMAR RAIMUNDO AMARAL,R.PAULO MODESTO,123,VILA RICA,LAVRAS,MG,129,-21.2545733,-44.9799462,rua
13666,DALIANA MARA FIDELIS ME,DALIANA MARA FIDELIS ME,R.DR.JOAO LACERDA,306,RETIRO,LAVRAS,MG,129,-21.2493462,-45.0006027,rua
13684,NOSSAS ERVAS PROD.NATURAIS LTDA,NOSSAS ERVAS PROD.NATURAIS LTD,AV.WALDEMAR FERNAL,13,CENTRO,OLIVEIRA,MG,73;74,-20.7708321,-44.5829973,rua
13691,LUCIA APARECIDA PEDROZO PEREIRA,LUCIA AP.PEDROSO PEREIRA ME,AV.PROF.MARIA MADALENA FERNANDES,10,VILA PITANGUI,LAVRAS,MG,129,-21.2425512,-44.9991978,cidade
13692,ANGELA MARIA DE ABREU CARDOSO ME,ANGELA MARIA DE ABREU CARDOSO,R.MARIA MADALENA FERNANDES,267,PITANGUI,LAVRAS,MG,19;48;68;130,-21.2398626,-44.9794628,rua
13699,LAZARO DOS SANTOS BORGES ME,LAZARO DOS SANTOS BORGES ME,R.DOM ASSIS,78,CENTRO,POUSO ALEGRE,MG,29;33;159,-22.2290506,-45.9338653,rua
13701,BAR E RESTAURANTE OS GATOES LTDA,BAR E RESTAURANTE  OS GATOES L,PCA GETULIO VARGAS,210,CENTRO,VARGINHA,MG,101,-21.5565914,-45.4340674,cidade
13726,MARCELO JANDERSON SALES E CIA LTDA ME,MARCELO JANDERSON SALES E CIA,LEON JOFRE AVAYON,842,CRUZEIRO DO SUL,LAVRAS,MG,19;48;68;130,-21.2425512,-44.9991978,cidade
13731,JOSE B.FERREIRA JUNIOR & CIA LTDA,SM.BOM JESUS,PCA SANTA ISABEL,66,CENTRO,HELIODORA,MG,61;81;157;159,-22.0675,-45.542222,cidade
13732,COML.TRES IRMAOS CARVALHO LTDA ME,COML.TRES IRMAOS CARVALHO LTDA,R.AMAZONAS,500,VILA NOVA,BUENO BRANDAO,MG,89;90;107;109,-22.4419083,-46.345261,rua
13761,ELIAS BATISTA NETO,ELIAS BATISTA NETO,AV LAURA HESS,476,SAO GERALDO,PASSA QUATRO,MG,55;58;93,-22.3982044,-44.9762167,rua
13767,COMERCIAL J J MORAIS LTDA,GIRO FORT,PCA PEDRO SEVERINO DE AGUIAR,240,CENTRO,SAO FRANCISCO DE PAULA,MG,73;74,-20.7098288,-44.9817485,cidade
13776,MARILIA NEPOMUCENO DE CARVALHO,SM.SERRANO,RUA PREF. ANTONIO FURTADO,70,CENTRO,LUMINARIAS,MG,20;66;71;178,-21.5112256,-44.903813,cidade
13789,COMERCIAL SAO BENEDITO LTDA,COMERCIAL SAO BENEDITO LTDA,R.PASSA TEMPO,21,CENTRO,PIRACEMA,MG,133;170,-20.5105196,-44.4745022,rua
13804,EDER GERALDO DE REZENDE ME,EDER GERALDO DE REZENDE ME,R.AURELIANO SOUZA PINTO,144,CENTRO,INGAI,MG,20;66;71;178,-21.4029295,-44.9209398,rua
13818,JOANA D ARC DOS SANTOS RESENDE,JOANA D ARK DOS SANTOS RESENDE,RUA GENI MARIA DE JESUS,12,CALAFATE,PASSA TEMPO,MG,133;170,-20.6384549,-44.5022542,rua
13839,JOAO BOSCO DE SOUZA,SM.SUCESSO,R.SILVA PINTO,34,CENTRO,LUMINARIAS,MG,19;20;66;71;178,-21.5384561,-44.9194282,rua
13865,LANCH.BIG LANCHES LTDA,LANCH.BIG LANCHES LTDA,AVE ARTHUR BERNARDES,1045,CENTRO,MACHADO,MG,15;30;64;99,-21.6762861,-45.9211696,cidade
13868,JOSE LAZARO MONTEIRO ME,JOSE LAZARO MONTEIRO ME,R.JUSTINO DIAS SOUZA,75,MACUCO DE MINAS,ITUMIRIM,MG,19;48;68;130,-21.2840125,-44.7615576,rua
13877,MARCOS ANTONIO PEREIRA,MARCOS ANTONIO PEREIRA,R.GOIAS,156,MARINGA,BOA ESPERANCA,MG,23;46;63;177,-21.0824299,-45.5773464,rua
13909,90 GRAUS CONVENIENCIA LTDA,90 GRAUS,PC DOM FERRAO,150,CENTRO,CAMPANHA,MG,26;38;70;162;903,-21.8361108,-45.401986,cidade
13949,EDUARDO JOSE DE CARVALHO & CIA,EDUARDO JOSE DE CARVALHO & CIA,RUA DONA OLGA CHAYB MAUAD,247,MEDICINA,ITAJUBA,MG,32;52;72;156;193,-22.4383173,-45.457738,rua
13974,KOPAO SUCOS E LANCHES LTDA,KOPAO SUCOS E LANCHES LTDA,PRACA PADRE MARCAL RIBEIRO,243,CENTRO,ITAJUBA,MG,183,-22.4238234,-45.4524156,cidade
13987,MERCEARIA RAMALHO E DOUAT LTDA,MERCEARIA RAMALHO E DOUAT LTDA,AV.26 DE NOVEMBRO,554,CENTRO,RIBEIRAO VERMELHO,MG,20;66;71;178,-21.1881942,-45.0627632,cidade
14136,ROGERIO GERALDO RESENDE ME,ROGERIO GERALDO RESENDE ME,R.BUENO BRANDAO,664,CENTRO,PASSA TEMPO,MG,133;170,-20.6537867,-44.4915396,rua
14143,S.W.SUPERMERCADO LTDA,S.W.SUPERMERCADO LTDA,R.DOMINGOS VIEIRA DE LIMA,275,CENTRO,SANTANA DA VARGEM,MG,35;47;69;95,-21.2475762,-45.5059172,rua
14172,CASA REZENDE LTDA - ME,CASA REZENDE LTDA - ME,CONEGO FRANCISCO STELLA,1020,CORREGOS MULATOS,ESTIVA,MG,29;40;54;67;167,-22.4674197,-46.0143382,rua
14200,DILMA FERNANDES DE SOUZA PEREIRA,QUITANDA E MERCEARIA DO TIAOZI,RUA JUVENAL MURY,16,CENTRO,CONCEICAO DO RIO VERDE,MG,17;34;91;922,-21.8843732,-45.0819995,rua
14220,BAR E RESTAURANTE BOTICAO LTDA,BAR E RESTAURANTE BOTICAO LTDA,"ROD.BR 369 KM 83 DISTRITO, KM 83",,POVOADO BOTICAO,AGUANIL,MG,23;46;63;177,-20.9424533,-45.3927152,cidade
14241,DROGARIA UNIAO LTDA,DROGARIA UNIAO,RUA CORONEL OTAVIO CARLOS,54,CENTRO,BOM SUCESSO,MG,20;66;71;178;904,-21.0323516,-44.7598082,cidade
14253,EVALDO RODRIGUES DA ROCHA ME,EVALDO RODRIGUES DA ROCHA ME,R.TANCREDO NEVES,38,MONS.JOAO ALEXANDRE,CLAUDIO,MG,73;74,-20.3665067,-44.6884263,rua
14280,PEG.PAG RITZ LTDA,PEG.PAG RITZ LTDA,R.VENANCIO GONCALVES CASTANHEIRA,55,PALMEIRAS,BOM SUCESSO,MG,20;66;71;178,-21.0389298,-44.7577367,rua
